-233000,447000,1.0343149,1.0390158
-231000,447000,1.0344315,1.0391438
-229000,447000,1.0345505,1.0392743
-227000,447000,1.034672,1.0394074
-225000,447000,1.034796,1.0395429
-223000,447000,1.0349225,1.0396811
-221000,447000,1.0350518,1.0398221
-219000,447000,1.0351839,1.0399659
-217000,447000,1.035319,1.0401126
-215000,447000,1.035457,1.0402625
-213000,447000,1.0355983,1.0404154
-211000,447000,1.0357429,1.0405717
-209000,447000,1.0358909,1.0407314
-207000,447000,1.0360427,1.0408949
-205000,447000,1.0361984,1.041062
-351000,445000,1.0299945,1.0341904
-349000,445000,1.0300426,1.0342449
-347000,445000,1.0300914,1.0343
-345000,445000,1.0301406,1.0343558
-343000,445000,1.0301905,1.0344121
-341000,445000,1.030241,1.0344691
-339000,445000,1.0302922,1.0345269
-337000,445000,1.0303438,1.0345854
-335000,445000,1.0303962,1.0346445
-333000,445000,1.0304492,1.0347044
-331000,445000,1.0305029,1.0347651
-329000,445000,1.0305573,1.0348265
-327000,445000,1.0306123,1.0348886
-325000,445000,1.0306681,1.0349516
-323000,445000,1.0307246,1.0350153
-321000,445000,1.030782,1.03508
-319000,445000,1.03084,1.0351454
-317000,445000,1.0308988,1.0352117
-315000,445000,1.0309584,1.0352789
-313000,445000,1.0310189,1.035347
-311000,445000,1.0310801,1.035416
-309000,445000,1.0311422,1.035486
-307000,445000,1.0312053,1.0355568
-305000,445000,1.0312692,1.0356288
-303000,445000,1.0313339,1.0357016
-301000,445000,1.0313997,1.0357755
-299000,445000,1.0314664,1.0358505
-297000,445000,1.0315341,1.0359266
-295000,445000,1.0316027,1.0360038
-293000,445000,1.0316725,1.036082
-291000,445000,1.0317433,1.0361615
-289000,445000,1.0318151,1.0362421
-287000,445000,1.031888,1.0363239
-285000,445000,1.031962,1.036407
-283000,445000,1.0320373,1.0364913
-281000,445000,1.0321137,1.0365769
-279000,445000,1.0321913,1.0366638
-277000,445000,1.0322702,1.0367521
-275000,445000,1.0323503,1.0368416
-273000,445000,1.0324317,1.0369327
-271000,445000,1.0325145,1.0370252
-269000,445000,1.0325986,1.0371192
-267000,445000,1.0326841,1.0372146
-265000,445000,1.0327711,1.0373117
-263000,445000,1.0328596,1.0374104
-261000,445000,1.0329494,1.0375106
-259000,445000,1.033041,1.0376126
-257000,445000,1.0331341,1.0377162
-255000,445000,1.0332289,1.0378215
-253000,445000,1.0333253,1.0379287
-251000,445000,1.0334234,1.0380377
-249000,445000,1.0335234,1.0381485
-247000,445000,1.0336251,1.0382614
-245000,445000,1.0337288,1.0383762
-243000,445000,1.0338343,1.038493
-241000,445000,1.033942,1.0386119
-239000,445000,1.0340515,1.038733
-237000,445000,1.0341634,1.0388563
-235000,445000,1.0342772,1.0389818
-233000,445000,1.0343934,1.0391097
-231000,445000,1.0345119,1.03924
-229000,445000,1.0346328,1.0393727
-227000,445000,1.0347562,1.039508
-225000,445000,1.0348822,1.0396459
-223000,445000,1.0350108,1.0397867
-221000,445000,1.0351423,1.0399301
-219000,445000,1.0352765,1.0400765
-217000,445000,1.0354139,1.040226
-215000,445000,1.0355543,1.0403786
-213000,445000,1.0356981,1.0405344
-211000,445000,1.0358452,1.0406936
-209000,445000,1.0359958,1.0408565
-207000,445000,1.0361502,1.041023
-205000,445000,1.0363086,1.0411934
-203000,445000,1.0364711,1.0413679
-201000,445000,1.0366381,1.0415467
-199000,445000,1.0368097,1.04173
-197000,445000,1.0369862,1.0419183
-195000,445000,1.0371679,1.0421115
-193000,445000,1.0373553,1.0423102
-191000,445000,1.0375487,1.0425147
-189000,445000,1.0377486,1.0427254
-187000,445000,1.0379554,1.042943
-185000,445000,1.0381697,1.0431676
-183000,445000,1.0383923,1.0434002
-181000,445000,1.0386238,1.0436411
-179000,445000,1.0388651,1.0438913
-177000,445000,1.0391171,1.0441517
-175000,445000,1.0393811,1.0444229
-173000,445000,1.0396583,1.0447062
-171000,445000,1.0399503,1.0450025
-169000,445000,1.0402586,1.045313
-167000,445000,1.0405858,1.0456389
-165000,445000,1.0409337,1.0459814
-163000,445000,1.0413057,1.0463415
-161000,445000,1.0417047,1.0467203
-159000,445000,1.0421344,1.0471185
-157000,445000,1.0425992,1.0475366
-155000,445000,1.0431035,1.0479746
-153000,445000,1.0436519,1.0484319
-151000,445000,1.0442494,1.0489072
-149000,445000,1.0448998,1.0493983
-147000,445000,1.0456064,1.049902
-145000,445000,1.0463696,1.0504142
-143000,445000,1.0471877,1.0509295
-141000,445000,1.0480545,1.0514417
-139000,445000,1.048959,1.0519432
-137000,445000,1.0498849,1.052426
-135000,445000,1.05081,1.0528811
-133000,445000,1.0517069,1.0532998
-131000,445000,1.0525445,1.0536729
-129000,445000,1.0532895,1.0539922
-127000,445000,1.0539095,1.0542498
-125000,445000,1.0543753,1.0544397
-123000,445000,1.0546641,1.054557
-121000,445000,1.0547621,1.0545992
-119000,445000,1.0546654,1.0545653
-117000,445000,1.0543808,1.0544567
-115000,445000,1.0539249,1.0542767
-113000,445000,1.0533227,1.0540303
-111000,445000,1.0526043,1.0537242
-109000,445000,1.0518029,1.0533661
-107000,445000,1.0509511,1.0529646
-105000,445000,1.0500793,1.0525286
-103000,445000,1.0492134,1.0520673
-101000,445000,1.0483737,1.0515889
-99000,445000,1.0475751,1.0511014
-97000,445000,1.0468268,1.0506122
-95000,445000,1.0461338,1.0501269
-93000,445000,1.0454968,1.0496507
-91000,445000,1.0449146,1.0491874
-89000,445000,1.0443836,1.0487398
-87000,445000,1.0438995,1.0483099
-85000,445000,1.0434575,1.0478989
-83000,445000,1.043053,1.0475069
-81000,445000,1.0426813,1.0471342
-79000,445000,1.0423385,1.04678
-77000,445000,1.0420208,1.0464437
-75000,445000,1.0417253,1.0461242
-73000,445000,1.0414491,1.0458206
-71000,445000,1.04119,1.0455316
-69000,445000,1.0409459,1.0452564
-67000,445000,1.0407152,1.0449939
-65000,445000,1.0404963,1.0447431
-351000,443000,1.0300237,1.0342255
-349000,443000,1.0300721,1.0342803
-347000,443000,1.0301212,1.0343359
-345000,443000,1.0301708,1.034392
-343000,443000,1.0302211,1.0344489
-341000,443000,1.0302719,1.0345063
-339000,443000,1.0303234,1.0345646
-337000,443000,1.0303755,1.0346235
-335000,443000,1.0304283,1.0346831
-333000,443000,1.0304817,1.0347435
-331000,443000,1.0305358,1.0348046
-329000,443000,1.0305907,1.0348666
-327000,443000,1.0306461,1.0349293
-325000,443000,1.0307024,1.0349927
-323000,443000,1.0307593,1.0350571
-321000,443000,1.0308172,1.0351222
-319000,443000,1.0308757,1.0351882
-317000,443000,1.0309349,1.0352551
-315000,443000,1.0309951,1.0353229
-313000,443000,1.031056,1.0353917
-311000,443000,1.0311179,1.0354613
-309000,443000,1.0311806,1.0355319
-307000,443000,1.0312442,1.0356035
-305000,443000,1.0313087,1.0356761
-303000,443000,1.0313741,1.0357497
-301000,443000,1.0314404,1.0358244
-299000,443000,1.0315077,1.0359001
-297000,443000,1.0315762,1.035977
-295000,443000,1.0316454,1.036055
-293000,443000,1.0317159,1.0361341
-291000,443000,1.0317874,1.0362144
-289000,443000,1.03186,1.0362959
-287000,443000,1.0319337,1.0363786
-285000,443000,1.0320085,1.0364625
-283000,443000,1.0320845,1.0365479
-281000,443000,1.0321617,1.0366344
-279000,443000,1.0322403,1.0367224
-277000,443000,1.0323199,1.0368117
-275000,443000,1.032401,1.0369024
-273000,443000,1.0324833,1.0369946
-271000,443000,1.0325671,1.0370883
-269000,443000,1.0326523,1.0371834
-267000,443000,1.0327388,1.0372802
-265000,443000,1.0328268,1.0373785
-263000,443000,1.0329164,1.0374784
-261000,443000,1.0330075,1.03758
-259000,443000,1.0331001,1.0376834
-257000,443000,1.0331944,1.0377884
-255000,443000,1.0332905,1.0378953
-253000,443000,1.0333881,1.038004
-251000,443000,1.0334877,1.0381145
-249000,443000,1.033589,1.0382271
-247000,443000,1.0336921,1.0383416
-245000,443000,1.0337973,1.0384582
-243000,443000,1.0339043,1.0385768
-241000,443000,1.0340135,1.0386976
-239000,443000,1.0341247,1.0388206
-237000,443000,1.0342381,1.0389458
-235000,443000,1.0343537,1.0390735
-233000,443000,1.0344716,1.0392034
-231000,443000,1.034592,1.0393358
-229000,443000,1.0347148,1.0394709
-227000,443000,1.0348401,1.0396085
-225000,443000,1.0349681,1.0397488
-223000,443000,1.0350988,1.039892
-221000,443000,1.0352324,1.040038
-219000,443000,1.0353689,1.040187
-217000,443000,1.0355084,1.0403391
-215000,443000,1.0356512,1.0404946
-213000,443000,1.0357974,1.0406532
-211000,443000,1.0359468,1.0408155
-209000,443000,1.0361001,1.0409813
-207000,443000,1.0362573,1.0411509
-205000,443000,1.0364183,1.0413246
-203000,443000,1.0365837,1.0415024
-201000,443000,1.0367534,1.0416846
-199000,443000,1.0369281,1.0418714
-197000,443000,1.0371076,1.0420632
-195000,443000,1.0372926,1.0422603
-193000,443000,1.0374832,1.0424628
-191000,443000,1.0376799,1.0426712
-189000,443000,1.0378833,1.042886
-187000,443000,1.0380938,1.0431077
-185000,443000,1.0383118,1.0433367
-183000,443000,1.0385383,1.0435737
-181000,443000,1.0387739,1.0438193
-179000,443000,1.0390193,1.0440744
-177000,443000,1.0392759,1.0443397
-175000,443000,1.0395445,1.0446161
-173000,443000,1.0398266,1.0449047
-171000,443000,1.0401237,1.0452067
-169000,443000,1.0404378,1.0455232
-167000,443000,1.0407708,1.0458553
-165000,443000,1.0411254,1.0462043
-163000,443000,1.0415044,1.0465714
-161000,443000,1.0419114,1.0469575
-159000,443000,1.0423499,1.0473634
-157000,443000,1.0428247,1.0477897
-155000,443000,1.0433403,1.0482364
-153000,443000,1.0439019,1.0487028
-151000,443000,1.0445144,1.0491877
-149000,443000,1.0451821,1.0496888
-147000,443000,1.0459083,1.050203
-145000,443000,1.0466943,1.0507258
-143000,443000,1.0475377,1.051252
-141000,443000,1.0484326,1.051775
-139000,443000,1.0493678,1.0522873
-137000,443000,1.0503261,1.0527805
-135000,443000,1.0512847,1.0532457
-133000,443000,1.052215,1.0536735
-131000,443000,1.0530844,1.054055
-129000,443000,1.0538583,1.0543813
-127000,443000,1.0545025,1.0546446
-125000,443000,1.0549866,1.0548387
-123000,443000,1.0552868,1.0549587
-121000,443000,1.0553885,1.0550019
-119000,443000,1.0552876,1.0549672
-117000,443000,1.0549912,1.0548562
-115000,443000,1.054517,1.054672
-113000,443000,1.0538908,1.0544201
-111000,443000,1.0531445,1.0541071
-109000,443000,1.0523124,1.053741
-107000,443000,1.0514289,1.0533305
-105000,443000,1.0505255,1.0528849
-103000,443000,1.0496293,1.0524132
-101000,443000,1.0487614,1.0519243
-99000,443000,1.047937,1.0514263
-97000,443000,1.0471658,1.0509262
-95000,443000,1.0464525,1.0504304
-93000,443000,1.0457982,1.0499438
-91000,443000,1.0452009,1.0494704
-89000,443000,1.0446571,1.0490131
-87000,443000,1.0441619,1.0485739
-85000,443000,1.0437105,1.0481538
-83000,443000,1.0432976,1.0477532
-81000,443000,1.0429187,1.0473721
-79000,443000,1.0425695,1.0470099
-77000,443000,1.0422462,1.0466659
-75000,443000,1.0419456,1.0463389
-73000,443000,1.0416647,1.0460281
-71000,443000,1.0414013,1.0457323
-69000,443000,1.0411532,1.0454503
-67000,443000,1.0409187,1.0451813
-65000,443000,1.0406963,1.0449241
-355000,441000,1.0299567,1.0341518
-353000,441000,1.0300044,1.0342058
-351000,441000,1.0300527,1.0342604
-349000,441000,1.0301014,1.0343157
-347000,441000,1.0301509,1.0343716
-345000,441000,1.0302008,1.0344282
-343000,441000,1.0302515,1.0344855
-341000,441000,1.0303026,1.0345434
-339000,441000,1.0303545,1.034602
-337000,441000,1.0304071,1.0346614
-335000,441000,1.0304602,1.0347216
-333000,441000,1.030514,1.0347824
-331000,441000,1.0305686,1.034844
-329000,441000,1.0306238,1.0349065
-327000,441000,1.0306798,1.0349697
-325000,441000,1.0307364,1.0350337
-323000,441000,1.0307939,1.0350986
-321000,441000,1.0308522,1.0351642
-319000,441000,1.0309112,1.0352309
-317000,441000,1.0309709,1.0352983
-315000,441000,1.0310316,1.0353668
-313000,441000,1.0310931,1.0354362
-311000,441000,1.0311555,1.0355064
-309000,441000,1.0312186,1.0355777
-307000,441000,1.0312828,1.03565
-305000,441000,1.0313479,1.0357232
-303000,441000,1.0314139,1.0357976
-301000,441000,1.0314809,1.0358731
-299000,441000,1.0315489,1.0359495
-297000,441000,1.0316179,1.0360272
-295000,441000,1.031688,1.0361059
-293000,441000,1.031759,1.0361859
-291000,441000,1.0318313,1.036267
-289000,441000,1.0319046,1.0363494
-287000,441000,1.031979,1.036433
-285000,441000,1.0320547,1.036518
-283000,441000,1.0321314,1.0366042
-281000,441000,1.0322095,1.0366918
-279000,441000,1.0322889,1.0367807
-277000,441000,1.0323695,1.0368711
-275000,441000,1.0324514,1.036963
-273000,441000,1.0325347,1.0370562
-271000,441000,1.0326195,1.0371511
-269000,441000,1.0327055,1.0372474
-267000,441000,1.0327932,1.0373454
-265000,441000,1.0328822,1.0374449
-263000,441000,1.0329729,1.0375463
-261000,441000,1.0330651,1.0376492
-259000,441000,1.033159,1.0377539
-257000,441000,1.0332545,1.0378604
-255000,441000,1.0333518,1.0379688
-253000,441000,1.0334507,1.038079
-251000,441000,1.0335516,1.0381912
-249000,441000,1.0336542,1.0383054
-247000,441000,1.0337589,1.0384216
-245000,441000,1.0338655,1.0385399
-243000,441000,1.0339739,1.0386604
-241000,441000,1.0340847,1.038783
-239000,441000,1.0341974,1.0389079
-237000,441000,1.0343126,1.0390352
-235000,441000,1.0344299,1.0391648
-233000,441000,1.0345496,1.0392969
-231000,441000,1.0346718,1.0394316
-229000,441000,1.0347964,1.0395688
-227000,441000,1.0349237,1.0397087
-225000,441000,1.0350536,1.0398515
-223000,441000,1.0351864,1.0399971
-221000,441000,1.0353221,1.0401456
-219000,441000,1.0354607,1.0402973
-217000,441000,1.0356026,1.0404521
-215000,441000,1.0357476,1.0406103
-213000,441000,1.0358962,1.0407718
-211000,441000,1.0360482,1.0409371
-209000,441000,1.036204,1.0411059
-207000,441000,1.0363636,1.0412786
-205000,441000,1.0365274,1.0414555
-203000,441000,1.0366955,1.0416366
-201000,441000,1.0368681,1.0418222
-199000,441000,1.0370456,1.0420125
-197000,441000,1.0372281,1.0422078
-195000,441000,1.0374162,1.0424085
-193000,441000,1.0376099,1.0426148
-191000,441000,1.03781,1.0428271
-189000,441000,1.0380167,1.0430459
-187000,441000,1.0382305,1.0432715
-185000,441000,1.0384521,1.0435047
-183000,441000,1.0386822,1.0437459
-181000,441000,1.0389215,1.0439959
-179000,441000,1.0391709,1.0442553
-177000,441000,1.0394313,1.0445251
-175000,441000,1.0397041,1.0448062
-173000,441000,1.0399904,1.0450997
-171000,441000,1.0402919,1.0454067
-169000,441000,1.0406106,1.0457282
-167000,441000,1.0409485,1.0460656
-165000,441000,1.0413082,1.0464201
-163000,441000,1.0416926,1.0467927
-161000,441000,1.0421054,1.0471846
-159000,441000,1.0425503,1.0475967
-157000,441000,1.0430321,1.0480292
-155000,441000,1.0435554,1.0484823
-153000,441000,1.0441254,1.0489553
-151000,441000,1.0447475,1.0494471
-149000,441000,1.0454259,1.0499551
-147000,441000,1.0461643,1.0504764
-145000,441000,1.0469636,1.0510066
-143000,441000,1.047822,1.05154
-141000,441000,1.0487335,1.0520701
-139000,441000,1.0496863,1.0525895
-137000,441000,1.0506632,1.0530895
-135000,441000,1.051641,1.053561
-133000,441000,1.0525903,1.0539948
-131000,441000,1.0534778,1.0543814
-129000,441000,1.054268,1.0547122
-127000,441000,1.054926,1.0549792
-125000,441000,1.0554206,1.055176
-123000,441000,1.0557276,1.0552979
-121000,441000,1.0558318,1.0553416
-119000,441000,1.055729,1.0553067
-117000,441000,1.0554267,1.0551943
-115000,441000,1.0549427,1.0550078
-113000,441000,1.0543038,1.0547526
-111000,441000,1.0535423,1.0544355
-109000,441000,1.0526936,1.0540644
-107000,441000,1.0517929,1.0536485
-105000,441000,1.0508723,1.0531968
-103000,441000,1.0499594,1.0527186
-101000,441000,1.0490758,1.052223
-99000,441000,1.0482371,1.0517179
-97000,441000,1.047453,1.0512106
-95000,441000,1.0467284,1.0507077
-93000,441000,1.046064,1.0502138
-91000,441000,1.045458,1.0497333
-89000,441000,1.0449065,1.0492688
-87000,441000,1.0444045,1.0488225
-85000,441000,1.0439471,1.0483954
-83000,441000,1.0435289,1.0479881
-81000,441000,1.0431453,1.0476002
-79000,441000,1.0427917,1.0472313
-77000,441000,1.0424644,1.0468806
-75000,441000,1.0421599,1.0465472
-73000,441000,1.0418755,1.0462298
-71000,441000,1.0416087,1.0459276
-69000,441000,1.0413573,1.0456394
-67000,441000,1.0411197,1.0453641
-65000,441000,1.0408943,1.0451009
-63000,441000,1.0406797,1.044849
-61000,441000,1.0404749,1.0446076
-59000,441000,1.0402789,1.0443763
-57000,441000,1.0400908,1.0441543
-55000,441000,1.03991,1.0439411
-53000,441000,1.0397357,1.0437367
-51000,441000,1.0395675,1.0435405
-49000,441000,1.0394047,1.0433522
-47000,441000,1.0392472,1.0431716
-45000,441000,1.0390942,1.0429984
-43000,441000,1.0389457,1.0428326
-41000,441000,1.0388011,1.0426737
-39000,441000,1.0386603,1.0425216
-37000,441000,1.038523,1.042376
-35000,441000,1.0383888,1.0422368
-33000,441000,1.0382578,1.0421035
-31000,441000,1.0381296,1.041976
-29000,441000,1.0380039,1.0418539
-27000,441000,1.0378807,1.0417368
-25000,441000,1.0377597,1.0416247
-23000,441000,1.0376408,1.0415168
-21000,441000,1.0375237,1.0414131
-19000,441000,1.0374086,1.0413131
-17000,441000,1.0372951,1.0412164
-15000,441000,1.037183,1.0411228
-13000,441000,1.0370725,1.041032
-11000,441000,1.0369632,1.0409434
-9000,441000,1.0368552,1.040857
-7000,441000,1.0367482,1.0407722
-5000,441000,1.0366422,1.040689
-3000,441000,1.0365372,1.0406071
-1000,441000,1.0364331,1.0405262
1000,441000,1.0363297,1.040446
3000,441000,1.0362271,1.0403665
-355000,439000,1.029985,1.0341859
-353000,439000,1.030033,1.0342402
-351000,439000,1.0300815,1.0342953
-349000,439000,1.0301307,1.034351
-347000,439000,1.0301805,1.0344073
-345000,439000,1.0302308,1.0344642
-343000,439000,1.0302818,1.0345219
-341000,439000,1.0303333,1.0345803
-339000,439000,1.0303856,1.0346395
-337000,439000,1.0304384,1.0346993
-335000,439000,1.0304919,1.0347599
-333000,439000,1.0305462,1.0348212
-331000,439000,1.0306011,1.0348834
-329000,439000,1.0306568,1.0349462
-327000,439000,1.0307132,1.03501
-325000,439000,1.0307704,1.0350745
-323000,439000,1.0308282,1.0351399
-321000,439000,1.030887,1.0352062
-319000,439000,1.0309465,1.0352733
-317000,439000,1.0310068,1.0353414
-315000,439000,1.031068,1.0354104
-313000,439000,1.03113,1.0354804
-311000,439000,1.0311928,1.0355513
-309000,439000,1.0312566,1.0356233
-307000,439000,1.0313213,1.0356961
-305000,439000,1.031387,1.0357702
-303000,439000,1.0314536,1.0358453
-301000,439000,1.0315212,1.0359213
-299000,439000,1.0315897,1.0359987
-297000,439000,1.0316595,1.036077
-295000,439000,1.0317302,1.0361567
-293000,439000,1.0318019,1.0362374
-291000,439000,1.0318748,1.0363194
-289000,439000,1.0319489,1.0364027
-287000,439000,1.0320241,1.0364872
-285000,439000,1.0321004,1.0365731
-283000,439000,1.0321782,1.0366602
-281000,439000,1.032257,1.0367488
-279000,439000,1.0323372,1.0368388
-277000,439000,1.0324187,1.0369302
-275000,439000,1.0325016,1.0370232
-273000,439000,1.0325857,1.0371176
-271000,439000,1.0326715,1.0372136
-269000,439000,1.0327586,1.0373111
-267000,439000,1.0328472,1.0374103
-265000,439000,1.0329374,1.0375111
-263000,439000,1.0330291,1.0376137
-261000,439000,1.0331224,1.0377181
-259000,439000,1.0332174,1.0378242
-257000,439000,1.0333142,1.0379322
-255000,439000,1.0334127,1.0380421
-253000,439000,1.0335129,1.0381538
-251000,439000,1.0336151,1.0382676
-249000,439000,1.0337192,1.0383834
-247000,439000,1.0338252,1.0385013
-245000,439000,1.0339332,1.0386213
-243000,439000,1.0340432,1.0387436
-241000,439000,1.0341555,1.0388682
-239000,439000,1.0342699,1.038995
-237000,439000,1.0343866,1.0391243
-235000,439000,1.0345056,1.0392559
-233000,439000,1.0346271,1.0393901
-231000,439000,1.0347511,1.0395269
-229000,439000,1.0348775,1.0396665
-227000,439000,1.0350068,1.0398088
-225000,439000,1.0351387,1.0399539
-223000,439000,1.0352736,1.040102
-221000,439000,1.0354114,1.0402532
-219000,439000,1.0355521,1.0404074
-217000,439000,1.0356961,1.0405649
-215000,439000,1.0358436,1.0407258
-213000,439000,1.0359944,1.0408902
-211000,439000,1.0361489,1.0410583
-209000,439000,1.0363072,1.0412302
-207000,439000,1.0364695,1.0414062
-205000,439000,1.0366359,1.0415862
-203000,439000,1.0368066,1.0417705
-201000,439000,1.0369821,1.0419594
-199000,439000,1.0371623,1.0421531
-197000,439000,1.0373478,1.042352
-195000,439000,1.0375388,1.0425563
-193000,439000,1.0377357,1.0427662
-191000,439000,1.0379388,1.0429822
-189000,439000,1.0381486,1.0432048
-187000,439000,1.0383657,1.0434344
-185000,439000,1.0385907,1.0436714
-183000,439000,1.0388241,1.0439166
-181000,439000,1.0390667,1.0441706
-179000,439000,1.0393195,1.0444342
-177000,439000,1.0395834,1.0447083
-175000,439000,1.0398597,1.0449935
-173000,439000,1.0401496,1.0452913
-171000,439000,1.0404547,1.0456024
-169000,439000,1.0407771,1.0459282
-167000,439000,1.0411186,1.0462699
-165000,439000,1.041482,1.0466287
-163000,439000,1.0418701,1.0470057
-161000,439000,1.0422866,1.0474018
-159000,439000,1.0427352,1.0478181
-157000,439000,1.0432206,1.0482547
-155000,439000,1.0437478,1.048712
-153000,439000,1.0443217,1.0491892
-151000,439000,1.0449474,1.0496849
-149000,439000,1.0456297,1.0501969
-147000,439000,1.0463719,1.0507219
-145000,439000,1.0471752,1.0512557
-143000,439000,1.0480374,1.0517926
-141000,439000,1.0489527,1.0523261
-139000,439000,1.0499095,1.0528486
-137000,439000,1.0508903,1.0533515
-135000,439000,1.0518717,1.0538257
-133000,439000,1.0528246,1.0542618
-131000,439000,1.0537155,1.0546507
-129000,439000,1.0545087,1.0549833
-127000,439000,1.0551693,1.0552518
-125000,439000,1.0556662,1.05545
-123000,439000,1.0559748,1.0555725
-121000,439000,1.0560801,1.0556169
-119000,439000,1.0559781,1.055582
-117000,439000,1.0556759,1.0554694
-115000,439000,1.0551915,1.0552824
-113000,439000,1.0545516,1.0550262
-111000,439000,1.0537889,1.0547078
-109000,439000,1.0529387,1.0543351
-107000,439000,1.0520363,1.0539172
-105000,439000,1.0511137,1.0534632
